id,objectType,actor,verb,postedTime,generator,provider,link,body,object,favoritesCount,twitter_entities,twitter_filter_level,retweetCount,info,location,inReplyTo
"tag:search.twitter.com,2005:646711025434169345",activity,object,post,2015-09-23T15:41:38.000Z,object,object,http://twitter.com/ibradhamilton/statuses/646711025434169345,"@BreitbartNews @CardinaleVolksW My 2015 VW Passat TDI. Safest vehicle, at 50 mpg avg, makes greenies enemies. http://t.co/roaf9W16ij",object,0,object,low,0,-,-,object
"tag:search.twitter.com,2005:646711023920021504",activity,object,post,2015-09-23T15:41:38.000Z,object,object,http://twitter.com/DubyaWife/statuses/646711023920021504,CEO of #Volkswagen right now. http://t.co/rpox6W67k6,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711025446711297",activity,object,post,2015-09-23T15:41:38.000Z,object,object,http://twitter.com/joeelector/statuses/646711025446711297,"#VW update. @potus declares,""if you Like Your Diesel, you can keep your diesel*

Fine print disclaimers etc may be at http://t.co/O7hQ5ba17I",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711029028798465",activity,object,post,2015-09-23T15:41:39.000Z,object,object,http://twitter.com/bostonherald/statuses/646711029028798465,#VW CEO Martin Winterkorn steps down amid emissions scandal   http://t.co/8vMEr6sHbz http://t.co/pOWd08fEBV,object,0,object,low,0,-,object,-
"tag:search.twitter.com,2005:646711034493841408",activity,object,post,2015-09-23T15:41:40.000Z,object,object,http://twitter.com/ChrisGarrison1/statuses/646711034493841408,Volkswagen CEO quits over emissions cheating scandal http://t.co/ZjcQ8U5Gbx,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711030937206785",activity,object,post,2015-09-23T15:41:39.000Z,object,object,http://twitter.com/_CasanovaJr/statuses/646711030937206785,Lord please don't let the VW scandal affect Audi cars. I just want my Audi in a couple of years.,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710925169455104",activity,object,post,2015-09-23T15:41:14.000Z,object,object,http://twitter.com/Auto_News_Today/statuses/646710925169455104,VW's isolation increases as German prosecutors launch investigation-VW's isolation increased as European governmen http://t.co/Mqe2rsmNqy,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710925383368704",activity,object,post,2015-09-23T15:41:14.000Z,object,object,http://twitter.com/typed/statuses/646710925383368704,"Volkswagen CEO Martin Winterkorn announced he'll be resigning, but only while people are checking to see if he's still CEO.",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710933264306176",activity,object,share,2015-09-23T15:41:16.000Z,object,object,http://twitter.com/classybertha/statuses/646710933264306176,RT @ABC: JUST IN: Volkswagen CEO announces resignation after company reveals 11M cars have software designed to trick emissions-testing equ…,object,0,object,low,160,-,-,-
"tag:search.twitter.com,2005:646710935718113280",activity,object,post,2015-09-23T15:41:17.000Z,object,object,http://twitter.com/jamieclawhorn/statuses/646710935718113280,"Could The Volkswagen AG Crisis Hammer GKN plc, Jubilee Platinum PLC &amp; Inchcape plc? http://t.co/u5IyMUke26",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710942424780800",activity,object,post,2015-09-23T15:41:18.000Z,object,object,http://twitter.com/slantpointnow/statuses/646710942424780800,BBCWorld: RT BBCBusiness: BBCBusiness Statement from outgoing #Volkswagen CEO Martin Winterkorn http://t.co/jcB7QePrF2,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710945725681664",activity,object,post,2015-09-23T15:41:19.000Z,object,object,http://twitter.com/slantpointnow/statuses/646710945725681664,"BBCWorld: The defeat device, the screw up &amp; the resignation - we explain the #Volkswagen diesel scandal … http://t.co/aW5HCzr73e",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710947583762432",activity,object,post,2015-09-23T15:41:19.000Z,object,object,http://twitter.com/ssollinger/statuses/646710947583762432,Does anyone else want to buy a VW diesel that gets great gas mileage and can still pass emissions tests when necessary?,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710945851424768",activity,object,share,2015-09-23T15:41:19.000Z,object,object,http://twitter.com/808_mafia/statuses/646710945851424768,RT @AP: BREAKING: Volkswagen CEO Martin Winterkorn says he is stepping down.,object,0,object,low,485,-,-,-
"tag:search.twitter.com,2005:646710949924216832",activity,object,post,2015-09-23T15:41:20.000Z,object,object,http://twitter.com/zpower/statuses/646710949924216832,VW = insular company. it’s like the michigan football of automakers: only members of piech/porsche families or those they bless can be CEO,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710948854693892",activity,object,post,2015-09-23T15:41:20.000Z,object,object,http://twitter.com/DCDanKing/statuses/646710948854693892,@VW @matadormi5 NOT GONNA HAPPEN. The diesel catastrophe will keep that off the US market for years. And good riddance. #NoMoreVW,object,0,object,low,0,-,-,object
"tag:search.twitter.com,2005:646710953602494464",activity,object,post,2015-09-23T15:41:21.000Z,object,object,http://twitter.com/fox12oregon/statuses/646710953602494464,"MORE: Volkswagen CEO steps down amid emissions-rigging scandal.
http://t.co/AGAk4hNyKe http://t.co/I4cITfE1fr",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710963262083072",activity,object,share,2015-09-23T15:41:23.000Z,object,object,http://twitter.com/TheSocialSophie/statuses/646710963262083072,RT @launchticker: .@Volkswagen CEO Martin Winkerton quits in wake of emissions scandal - https://t.co/t9PpT2QbrD,object,0,object,low,1,-,-,-
"tag:search.twitter.com,2005:646710963765284864",activity,object,post,2015-09-23T15:41:23.000Z,object,object,http://twitter.com/WFLA/statuses/646710963765284864,Volkswagen CEO steps down as company deals with emissions scandal http://t.co/6oSuPHhg05,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710967640846337",activity,object,share,2015-09-23T15:41:24.000Z,object,object,http://twitter.com/stevevance/statuses/646710967640846337,RT @csoghoian: How VW was caught: A European non-profit hired West Virginia University to collect emissions data in the field. http://t.co/…,object,0,object,low,51,-,-,-
"tag:search.twitter.com,2005:646710968618221568",activity,object,share,2015-09-23T15:41:24.000Z,object,object,http://twitter.com/ArtspaceHerndon/statuses/646710968618221568,"RT @wamu885news: Volkswagen CEO resigns, saying he's ""shocked"" by emissions scandal: http://t.co/6XWtQj5clZ",object,0,object,low,2,-,-,-
"tag:search.twitter.com,2005:646710974645309440",activity,object,post,2015-09-23T15:41:26.000Z,object,object,http://twitter.com/BidBookDNA/statuses/646710974645309440,VW CEO Winterkorn Resigns Amid Emissions Cheating Scandal: Volkswagen CEO Martin Winterkorn apparently saw the... http://t.co/NN5isDgPTk,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710975652044800",activity,object,post,2015-09-23T15:41:26.000Z,object,object,http://twitter.com/nickpwing/statuses/646710975652044800,"To those predicting VW’s downfall, remember that Americans deliberately do this to their cars http://t.co/lu0DG8hRzI http://t.co/koVxHy5OUB",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710976901869568",activity,object,post,2015-09-23T15:41:26.000Z,object,object,http://twitter.com/diamondsecretKN/statuses/646710976901869568,Europe's carmakers: We don't have the 'Volkswagen problem': European carmakers are racing to assure their cust... http://t.co/cNHQZLY5p2,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710867116040192",activity,object,share,2015-09-23T15:41:00.000Z,object,object,http://twitter.com/Forbes/statuses/646710867116040192,RT @ForbesTech: Volkswagen AG's CEO has stepped down amid the company's emissions software scandal: http://t.co/4dRcUeZN4A http://t.co/TSMX…,object,0,object,low,2,-,-,-
"tag:search.twitter.com,2005:646710870542798848",activity,object,share,2015-09-23T15:41:01.000Z,object,object,http://twitter.com/donpbrad/statuses/646710870542798848,RT @ForbesTech: Volkswagen AG's CEO has stepped down amid the company's emissions software scandal: http://t.co/4dRcUeZN4A http://t.co/TSMX…,object,0,object,low,3,-,-,-
"tag:search.twitter.com,2005:646710879371657216",activity,object,post,2015-09-23T15:41:03.000Z,object,object,http://twitter.com/xToxicdogx/statuses/646710879371657216,Volkswagen CEO Resigns in the Wake of an Escalating Emissions Scandal http://t.co/Iu75QlFihh,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710888427163648",activity,object,post,2015-09-23T15:41:05.000Z,object,object,http://twitter.com/dailyrapid/statuses/646710888427163648,"VW CEO Winterkorn Steps Down Despite Being ""Unaware Of Any Wrongdoing"" http://t.co/VhKe0A6T7E",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710891652628480",activity,object,post,2015-09-23T15:41:06.000Z,object,object,http://twitter.com/arkorobotics/statuses/646710891652628480,Excellent article by @BBenchoff regarding the VW fiasco https://t.co/k2l0mo28S5,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710897386369025",activity,object,post,2015-09-23T15:41:07.000Z,object,object,http://twitter.com/CLINT/statuses/646710897386369025,anyone know how many millions of dollars the VW CEO will be awarded for resigning?,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710906450112512",activity,object,post,2015-09-23T15:41:10.000Z,object,object,http://twitter.com/duvall_jd/statuses/646710906450112512,"Political spotlight shines on Volkswagen...: Once in a while, political and non-political stories int... http://t.co/e7taJkbgH2 @TeamLOA",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710907519655936",activity,object,post,2015-09-23T15:41:10.000Z,object,object,http://twitter.com/duvall_jd/statuses/646710907519655936,"Volkswagen CEO resigns amid scandal: Martin Winterkorn, the embattled chief executive of Volkswagen, ... http://t.co/kKQKjwOxcj @TeamLOA",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710910468296704",activity,object,share,2015-09-23T15:41:11.000Z,object,object,http://twitter.com/Tweetermeyer/statuses/646710910468296704,"RT @BertelSchmitt: VW hallway radio expects more heads to roll, mentions Hackenberg / Neusser /  Klingler / Horn / Fretzen",object,0,object,low,1,-,-,-
"tag:search.twitter.com,2005:646710910615191553",activity,object,post,2015-09-23T15:41:11.000Z,object,object,http://twitter.com/KnightCanney/statuses/646710910615191553,#Volkswagen illustrates the pointlessness of cheating the regulators &amp; its customers. http://t.co/9KUsU360LI,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710913538482177",activity,object,post,2015-09-23T15:41:11.000Z,object,object,http://twitter.com/NelsonRochaNYC/statuses/646710913538482177,@Porsche CEO Matthias Muller would be a great rebound #vwscandal #market #stocks #vw https://t.co/w4o7H050Bp,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710912884146176",activity,object,post,2015-09-23T15:41:11.000Z,object,object,http://twitter.com/spara/statuses/646710912884146176,Predicting Fiat will buy Volkswagen,object,0,object,low,0,-,object,-
"tag:search.twitter.com,2005:646710915082010625",activity,object,post,2015-09-23T15:41:12.000Z,object,object,http://twitter.com/ProfessorZink/statuses/646710915082010625,"“The victims are workers...consumers...and also the state...” #greenwashing doesn't pay, #Volkswagen! http://t.co/VoK56NVfWp",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711345463717888",activity,object,post,2015-09-23T15:42:54.000Z,object,object,http://twitter.com/HOP_Law/statuses/646711345463717888,#Volkswagen to recall 500K #cleandiesel cars that used software to evade pollution emissions standards https://t.co/85SbSql4Au #classaction,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711355223986176",activity,object,share,2015-09-23T15:42:57.000Z,object,object,http://twitter.com/RodTooReal/statuses/646711355223986176,RT @CNN: #Volkswagen CEO quits over emissions cheating scandal http://t.co/GQJU9oAhHP @CNNMoney http://t.co/JWzwE43ESf,object,0,object,low,31,-,-,-
"tag:search.twitter.com,2005:646711354292736000",activity,object,share,2015-09-23T15:42:56.000Z,object,object,http://twitter.com/graciano9412/statuses/646711354292736000,RT @NBCNews: BREAKING: Volkswagen CEO stepping down amid emissions scandal http://t.co/rkNEjfK2WQ http://t.co/8Bxq8RXmTg,object,0,object,low,88,-,-,-
"tag:search.twitter.com,2005:646711358050865152",activity,object,post,2015-09-23T15:42:57.000Z,object,object,http://twitter.com/jasonwheelertv/statuses/646711358050865152,"So who wants this job opening? 

#Volkswagen CEO steps down amid US emissions-rigging scandal via @YahooFinance
http://t.co/op6VRnFP12",object,0,object,low,0,-,object,-
"tag:search.twitter.com,2005:646711359388930048",activity,object,post,2015-09-23T15:42:58.000Z,object,object,http://twitter.com/ChrisFaile/statuses/646711359388930048,"OH: ""Well, at least I don't do PR for Volkswagen today!""",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711360844353536",activity,object,share,2015-09-23T15:42:58.000Z,object,object,http://twitter.com/kgwmikerollins/statuses/646711360844353536,RT @KGWNews: Breaking: #VW CEO #MartinWinterkorn resigns amid emission scandal http://t.co/RXUG9fODNo,object,0,object,low,1,-,-,-
"tag:search.twitter.com,2005:646711363956441088",activity,object,post,2015-09-23T15:42:59.000Z,object,object,http://twitter.com/TheTruth24US/statuses/646711363956441088,The Latest: VW CEO Steps Down Amid Scandal http://t.co/ROqRnZgbuY,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711359854346241",activity,object,share,2015-09-23T15:42:58.000Z,object,object,http://twitter.com/RachelAnne04/statuses/646711359854346241,RT @nytimes: Volkswagen's test rigging follows a long auto industry pattern http://t.co/n6B98a2klc,object,0,object,low,93,-,-,-
"tag:search.twitter.com,2005:646711360701632512",activity,object,post,2015-09-23T15:42:58.000Z,object,object,http://twitter.com/TheNewsHype/statuses/646711360701632512,#Business: Europe's carmakers: We don't have the 'Volkswagen problem': European carmakers ar... http://t.co/aR6nouhXV4 via .@TheNewsHype,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711282150846465",activity,object,share,2015-09-23T15:42:39.000Z,object,object,http://twitter.com/MickiMaynard/statuses/646711282150846465,"RT @Automotive_News: Statement from .@VW's exec committee: ""The Executive Committee takes this matter extremely seriously.""",object,0,object,low,1,-,-,-
"tag:search.twitter.com,2005:646711291059564544",activity,object,share,2015-09-23T15:42:41.000Z,object,object,http://twitter.com/MickiMaynard/statuses/646711291059564544,"RT @Automotive_News: .@VW: ""The Executive Committee recognizes not only the economic damage caused, but also the loss of trust among many c…",object,0,object,low,2,-,-,-
"tag:search.twitter.com,2005:646711295257915392",activity,object,post,2015-09-23T15:42:42.000Z,object,object,http://twitter.com/AutoNewsBot/statuses/646711295257915392,#VolkswagenNews : Volkswagen Test Rigging Follows a Long Auto Industry Pattern: Long before Volkswagen admitte... http://t.co/TJaZ1jIPiO,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711294406426624",activity,object,post,2015-09-23T15:42:42.000Z,object,object,http://twitter.com/AutoNewsBot/statuses/646711294406426624,#VolkswagenNews : Volkswagen Shareholders Grill CEO Martin Winterkorn Over Emissions Scandal: The meeting came... http://t.co/KKJOCO1M5T,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711297422196736",activity,object,post,2015-09-23T15:42:43.000Z,object,object,http://twitter.com/jennycreame/statuses/646711297422196736,"WHAT'S IN THE DARK, MUST COMES TO LIGHT!!! http://t.co/yxYmpm3fak",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711296197423106",activity,object,post,2015-09-23T15:42:42.000Z,object,object,http://twitter.com/AutoNewsBot/statuses/646711296197423106,#VolkswagenNews : Everything to know about Volkswagen's embattled CEO: Like many automotive chief executives b... http://t.co/y8WfnRuMu0,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711302115606528",activity,object,share,2015-09-23T15:42:44.000Z,object,object,http://twitter.com/Quofy_T/statuses/646711302115606528,RT @CNNMoney: Update: #VW CEO Martin Winterkorn resigns http://t.co/gKjj2ZtxHJ http://t.co/YtW7CMvtxi,object,0,object,low,17,-,-,-
"tag:search.twitter.com,2005:646711301624975364",activity,object,share,2015-09-23T15:42:44.000Z,object,object,http://twitter.com/markhor/statuses/646711301624975364,RT @felixsalmon: This is deeply depressing while also helping to explain the otherwise inexplicable behavior of VW https://t.co/YaPV6N5POr,object,0,object,low,10,-,-,-
"tag:search.twitter.com,2005:646711322776870912",activity,object,post,2015-09-23T15:42:49.000Z,object,object,http://twitter.com/KGWNews/statuses/646711322776870912,Breaking: #VW CEO #MartinWinterkorn resigns amid emission scandal http://t.co/RXUG9fODNo,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711324093755393",activity,object,share,2015-09-23T15:42:49.000Z,object,object,http://twitter.com/iracronin/statuses/646711324093755393,RT @NBCNews: BREAKING: Volkswagen CEO stepping down amid emissions scandal http://t.co/rkNEjfK2WQ http://t.co/8Bxq8RXmTg,object,0,object,low,87,-,-,-
"tag:search.twitter.com,2005:646711326191001600",activity,object,share,2015-09-23T15:42:50.000Z,object,object,http://twitter.com/WRCB/statuses/646711326191001600,RT @KellyWRCB: Best news I've heard all week: Econ expert tells us the future of #CHA economy w/ @Volkswagen (and we will survive!) http://…,object,0,object,low,1,-,-,-
"tag:search.twitter.com,2005:646711334382501888",activity,object,share,2015-09-23T15:42:52.000Z,object,object,http://twitter.com/jimbinder/statuses/646711334382501888,RT @TradingJeremy: Time for a global probe into key industries to see what other piss-taking of us ordinary consumer folk has been happenin…,object,0,object,low,1,-,-,-
"tag:search.twitter.com,2005:646711336395755520",activity,object,share,2015-09-23T15:42:52.000Z,object,object,http://twitter.com/WRCB/statuses/646711336395755520,RT @KellyWRCB: Econ expert also predicted the @Volkswagen CEO would resign... Then I check my phone to see a #BreakingNews alert. WHOAH thi…,object,0,object,low,1,-,-,-
"tag:search.twitter.com,2005:646711338505404416",activity,object,share,2015-09-23T15:42:53.000Z,object,object,http://twitter.com/marcodellacava/statuses/646711338505404416,"RT @Automotive_News: .@VW: ""The Executive Committee recognizes not only the economic damage caused, but also the loss of trust among many c…",object,0,object,low,3,-,-,-
"tag:search.twitter.com,2005:646711337171746816",activity,object,post,2015-09-23T15:42:52.000Z,object,object,http://twitter.com/ngpoulos/statuses/646711337171746816,Volkswagen scandal: CEO Martin Winterkorn resigns in wake of emissions deception with further heads Telegraph http://t.co/3d5Wf6mbah,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711226383384576",activity,object,share,2015-09-23T15:42:26.000Z,object,object,http://twitter.com/SweetThrottle48/statuses/646711226383384576,RT @RedBullGRC: #VWWednesday: @scottspeed &amp; @TannerFoust gave @VW @FollowAndretti its first #RedBullGRC 1-2 finish in #LosAngeles! http://t…,object,0,object,low,2,-,-,-
"tag:search.twitter.com,2005:646711234021093378",activity,object,share,2015-09-23T15:42:28.000Z,object,object,http://twitter.com/EnochManbeck/statuses/646711234021093378,RT @CNN: #Volkswagen CEO quits over emissions cheating scandal http://t.co/GQJU9oAhHP @CNNMoney http://t.co/JWzwE43ESf,object,0,object,low,23,-,-,-
"tag:search.twitter.com,2005:646711231634538496",activity,object,share,2015-09-23T15:42:27.000Z,object,object,http://twitter.com/Billsocalif/statuses/646711231634538496,"RT @latimes: Volkswagen CEO Martin Winterkorn resigns amid emissions scandal, says he was 'shocked' by events of last few days http://t.co/…",object,0,object,low,31,-,-,-
"tag:search.twitter.com,2005:646711233849090048",activity,object,post,2015-09-23T15:42:28.000Z,object,object,http://twitter.com/UIF_America/statuses/646711233849090048,Money: Volkswagen CEO quits over emissions cheating scandal: Volkswagen chief executive Martin Winterkorn resi... http://t.co/e6IZcSRVyq,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711237787688961",activity,object,post,2015-09-23T15:42:29.000Z,object,object,http://twitter.com/BenjaminPZhang/statuses/646711237787688961,VW CEO just got the boot. http://t.co/fhGDYLvkeZ,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711237838008320",activity,object,post,2015-09-23T15:42:29.000Z,object,object,http://twitter.com/Business2oday/statuses/646711237838008320,Volkswagen emissions scandal could be the death of diesel http://t.co/jknqpbNqbV,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711248302641152",activity,object,post,2015-09-23T15:42:31.000Z,object,object,http://twitter.com/emmamhawes/statuses/646711248302641152,Volkswagen CEO Resigns Following Emissions Scandal - @ABC News #publicrelations  http://t.co/fnNDumU9YD,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711254443290624",activity,object,share,2015-09-23T15:42:33.000Z,object,object,http://twitter.com/texasbug/statuses/646711254443290624,"RT @CBSDFW: #Volkswagen CEO ""Sorry"" For Tarnished Brand; Resigns: http://t.co/frJPYzb3jO
(JOHN MACDOUGALL/AFP/Getty Images) http://t.co/BJA…",object,0,object,low,4,-,-,-
"tag:search.twitter.com,2005:646711257173655552",activity,object,post,2015-09-23T15:42:33.000Z,object,object,http://twitter.com/CodeSe7en/statuses/646711257173655552,Glad I don't do VW anymore. https://t.co/boMin8XWgV,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711256288653316",activity,object,post,2015-09-23T15:42:33.000Z,object,object,http://twitter.com/gabyadam/statuses/646711256288653316,And I bet he wanted to avoid the PR nightmare. Volkswagen Chief Martin Winterkorn Resigns Amid Emissions Scandal http://t.co/r6riixP9X4,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711262785765376",activity,object,post,2015-09-23T15:42:35.000Z,object,object,http://twitter.com/Press2Today/statuses/646711262785765376,VW CEO is out http://t.co/2cfnkFG2fa,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711266044604418",activity,object,post,2015-09-23T15:42:35.000Z,object,object,http://twitter.com/stltoday/statuses/646711266044604418,Volkswagen CEO Martin Winterkorn says he is stepping down http://t.co/AlKldQ3CMz,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711268125052928",activity,object,post,2015-09-23T15:42:36.000Z,object,object,http://twitter.com/data4all/statuses/646711268125052928,@carlquintanilla @Lebeaucarnews @CNBC  Hmm: perhaps time for #VW to reinvent self as all-electric maker.,object,0,object,low,0,-,object,object
"tag:search.twitter.com,2005:646711278774407168",activity,object,post,2015-09-23T15:42:38.000Z,object,object,http://twitter.com/MandersonWV/statuses/646711278774407168,#WV vs. #VW :  #WVU researchers call BS on #Volkswagen claims.    https://t.co/ZSyTh3jzm0,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711173597917184",activity,object,post,2015-09-23T15:42:13.000Z,object,object,http://twitter.com/gorantlavineel/statuses/646711173597917184,All you need to know about the Volkswagen scandal http://t.co/Tq3fI0TDSX,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711174336122880",activity,object,share,2015-09-23T15:42:13.000Z,object,object,http://twitter.com/brookeclift/statuses/646711174336122880,RT @CNN: #Volkswagen CEO quits over emissions cheating scandal http://t.co/GQJU9oAhHP @CNNMoney http://t.co/JWzwE43ESf,object,0,object,low,19,-,-,-
"tag:search.twitter.com,2005:646711178098556928",activity,object,post,2015-09-23T15:42:14.000Z,object,object,http://twitter.com/NathanBomey/statuses/646711178098556928,BREAKING: Volkswagen's executive committee plans to submit a criminal complaint about the company's actions to investigators in Germany.,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711177230352384",activity,object,share,2015-09-23T15:42:14.000Z,object,object,http://twitter.com/chrisWBZ/statuses/646711177230352384,RT @krisvancleave: VW's CEO is out. Successor to be named Friday at board meeting. Accepts responsibility for scandal but not aware of wron…,object,0,object,low,1,-,-,-
"tag:search.twitter.com,2005:646711180212334593",activity,object,post,2015-09-23T15:42:15.000Z,object,object,http://twitter.com/Mr_JStrickland/statuses/646711180212334593,I really want to sell my Volkswagen Passat..  lol,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711179243491330",activity,object,share,2015-09-23T15:42:15.000Z,object,object,http://twitter.com/hereitcomesagin/statuses/646711179243491330,"RT @csoghoian: Academic lab discovers VW emissions irregularities, they presented data at a conference, EPA staff in the audience. http://t…",object,0,object,low,13,-,-,-
"tag:search.twitter.com,2005:646711178975150080",activity,object,post,2015-09-23T15:42:15.000Z,object,object,http://twitter.com/minewsplace/statuses/646711178975150080,"ALERT: Statement: Volkswagen CEO Winterkorn announces resignation, saying, 'I am convinced that the Volkswagen Group and its team will over…",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711190245273600",activity,object,post,2015-09-23T15:42:17.000Z,object,object,http://twitter.com/TechnologyNomad/statuses/646711190245273600,NY Man Sues Volkswagen Over Emissions Scandal: 'Every Reason That I Bought the Car Was Bas… http://t.co/877FhGNicQ http://t.co/vGDcuHYFBu,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711200672272384",activity,object,post,2015-09-23T15:42:20.000Z,object,object,http://twitter.com/EmilyRPeck/statuses/646711200672272384,VW CEO's resignation will do little to recover company's good name http://t.co/MW6zsb3cVC,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711198650503168",activity,object,post,2015-09-23T15:42:19.000Z,object,object,http://twitter.com/jamesnews242/statuses/646711198650503168,Volkswagen faces 34 federal lawsuits in emission scandal: Volkswagen already faces a raft of 34 federal lawsui... http://t.co/UHnn4Qyiw0,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711202505056256",activity,object,post,2015-09-23T15:42:20.000Z,object,object,http://twitter.com/jamesnews242/statuses/646711202505056256,Europe's carmakers: We don't have the 'Volkswagen problem': European carmakers are racing to assure their cust... http://t.co/wr6RvwrOGO,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711205789233152",activity,object,share,2015-09-23T15:42:21.000Z,object,object,http://twitter.com/BLACKFLAGchi/statuses/646711205789233152,"RT @BBCWorld: The defeat device, the screw up &amp; the resignation - we explain the #Volkswagen diesel scandal http://t.co/m4LWpBzT5L http://t…",object,0,object,low,27,-,-,-
"tag:search.twitter.com,2005:646711203104882688",activity,object,post,2015-09-23T15:42:20.000Z,object,object,http://twitter.com/cwage/statuses/646711203104882688,maybe i am a bad person but my response to the VW thing is a shrug,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711207496388608",activity,object,post,2015-09-23T15:42:21.000Z,object,object,http://twitter.com/Hewitt_CA/statuses/646711207496388608,"""Software Cheating"" Precautions Are Needed As Dependence On Technology Apps Increase In Healthcare http://t.co/EML3XKlCO6",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711209148870656",activity,object,share,2015-09-23T15:42:22.000Z,object,object,http://twitter.com/FordMcCartney/statuses/646711209148870656,"RT @doranb: The Volkswagen code looked at a number of conditions to determine if it was being tested, then adjusted things to pass if it th…",object,0,object,low,21,-,-,-
"tag:search.twitter.com,2005:646711212542136320",activity,object,post,2015-09-23T15:42:23.000Z,object,object,http://twitter.com/SalGal1/statuses/646711212542136320,"Volkswagen Just Got Hit With a Class Action Lawsuit
http://t.co/D7Q2ek453E",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711214832230400",activity,object,post,2015-09-23T15:42:23.000Z,object,object,http://twitter.com/ltholmes/statuses/646711214832230400,"MarketWatch: Volkswagen CEO Winterkorn resigns over the emissions scandal, but says he wasn't aware of any wrongdo… http://t.co/p6hybVQFdD",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711223216680960",activity,object,post,2015-09-23T15:42:25.000Z,object,object,http://twitter.com/Upstreamism/statuses/646711223216680960,"The auto industry's long history of rigging regulatory testing:
http://t.co/ZhXC3751aJ",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711221891268608",activity,object,post,2015-09-23T15:42:25.000Z,object,object,http://twitter.com/Automotive_News/statuses/646711221891268608,".@VW: ""The Executive Committee is adamant that it will take the necessary decisive steps to ensure a credible new beginning.""",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711117083860992",activity,object,share,2015-09-23T15:42:00.000Z,object,object,http://twitter.com/kukkurovaca/statuses/646711117083860992,RT @EuroBriefing: Emission control software used by VW is not proprietary. We expect a widening scandal and an economic impact. http://t.co…,object,0,object,low,51,-,-,-
