id,objectType,actor.id,actor.displayName,actor.followersCount,verb,postedTime,generator.link,generator.displayName,provider.link,provider.displayName,provider.objectType,link,body,object.postedTime,favoritesCount,twitter_filter_level,retweetCount,info,location,inReplyTo
-,-,-,-,-,-,-,-,-,-,-,-,-,object,-,-
725404308666114048,activity,180048134,Waterford Lakes,1136,post,2016-04-27T19:20:39.000Z,http://www.facebook.com/twitter,Facebook,http://www.twitter.com,Twitter,service,http://twitter.com/ShopWaterford/statuses/725404308666114048,"Join Napleton's Volkswagen of East Orlando at the 3rd Annual Heart2Heart event being hosted this Sunday, May 1st... https://t.co/3sjR5nrOdp",2016-04-27T19:20:39.000Z,0,low,0,-,-,-
725404175178301441,activity,4825159456,Piper & Gold,178,post,2016-04-27T19:20:07.000Z,http://www.hootsuite.com,Hootsuite,http://www.twitter.com,Twitter,service,http://twitter.com/piperandgold/statuses/725404175178301441,Small biz owner? Join @PiperGoldKate tomorrow at 2 p.m. for her @SBAM webinar on crafting a social strategy. https://t.co/Zg7oMDfUFi,2016-04-27T19:20:07.000Z,0,low,0,-,-,-
725404587146899456,activity,3315661156,TS,301,post,2016-04-27T19:21:45.000Z,http://twitter.com/download/android,Twitter for Android,http://www.twitter.com,Twitter,service,http://twitter.com/Pep_City/statuses/725404587146899456,@Conservative_VW these anti @realDonaldTrump are so desperate that even children are being targeted by their violence! Will@tedcruz condemn?,2016-04-27T19:21:45.000Z,0,low,0,-,-,object
725404630935572486,activity,190044015,Lordozz,1664,share,2016-04-27T19:21:56.000Z,http://twitter.com/download/iphone,Twitter for iPhone,http://www.twitter.com,Twitter,service,http://twitter.com/Lordozz/statuses/725404630935572486,"RT @Conservative_VW: What the Hell @TedCruz ‼️

You better make your 4PM announcement about denouncing this behavior by your surrogates‼️ h…",2016-04-27T17:16:00.000Z,0,low,83,-,-,-
725404577353199616,activity,92387283,Boxfox1.com,36,post,2016-04-27T19:21:43.000Z,http://twitter.com,Twitter Web Client,http://www.twitter.com,Twitter,service,http://twitter.com/Boxfox1/statuses/725404577353199616,Volkswagen electrifies China: World premiere of the T-Prime Concept GTE in Beijing - https://t.co/yR2H80bHLv https://t.co/z0ucKFSmO9,2016-04-27T19:21:43.000Z,0,low,0,-,-,-
725404453176668160,activity,2799600215,Twila,25223,post,2016-04-27T19:21:13.000Z,http://dlvr.it,dlvr.it,http://www.twitter.com,Twitter,service,http://twitter.com/twiltwa/statuses/725404453176668160,#VolkswagenGolf Sportwagen: Now In Limited Edition Trim... https://t.co/BcxmLojzg7,2016-04-27T19:21:13.000Z,0,low,0,-,-,-
725404783968964608,activity,8408902,Michaels79UF,43,post,2016-04-27T19:22:32.000Z,http://www.google.com/,Google,http://www.twitter.com,Twitter,service,http://twitter.com/Michaels79UF/statuses/725404783968964608,"I liked a @YouTube video from @michaels79uf https://t.co/jFWI82vsNe 2015 Volkswagen Beetle - Quick Interior Tour - Driver's Seat,",2016-04-27T19:22:32.000Z,0,low,0,-,-,-
725404823818903552,activity,2342667620,Cap City Motorsports,3,post,2016-04-27T19:22:42.000Z,http://twitterfeed.com,twitterfeed,http://www.twitter.com,Twitter,service,http://twitter.com/CapCityMotorspo/statuses/725404823818903552,"Used 1986 Volkswagen Vanagon GL Syncro in Plain City, OH 43064 for sale at Cap City Motorsports LLC:  Used Al... https://t.co/GGURGJq8rw",2016-04-27T19:22:42.000Z,0,low,0,-,-,-
725404837983191040,activity,96807699,Mindy Camarata,950,share,2016-04-27T19:22:45.000Z,http://twitter.com/download/iphone,Twitter for iPhone,http://www.twitter.com,Twitter,service,http://twitter.com/Gelicmonk/statuses/725404837983191040,"RT @Conservative_VW: It's OVER @TedCruz ‼️

85% of Americans REJECTED you last night‼️ 

It's time to UNITE Party behind @realDonaldTrump h…",2016-04-27T16:09:27.000Z,0,low,73,-,-,-
725405100571774976,activity,8408902,Michaels79UF,43,post,2016-04-27T19:23:48.000Z,http://www.google.com/,Google,http://www.twitter.com,Twitter,service,http://twitter.com/Michaels79UF/statuses/725405100571774976,I liked a @YouTube video from @michaels79uf https://t.co/rDh3fFr6vG 2015 Volkswagen Beetle - Cargo Area Behind Back Seat Passengers -,2016-04-27T19:23:48.000Z,0,low,0,-,-,-
725405121601933312,activity,11831072,Tech Gadget,1391,post,2016-04-27T19:23:53.000Z,http://twitterfeed.com,twitterfeed,http://www.twitter.com,Twitter,service,http://twitter.com/TechGadget/statuses/725405121601933312,"Report: Unnamed VW executive suggested illegal polluting software in 2006: 

      (credit: Thomas Hawk)

... https://t.co/LOiU0GoPc1",2016-04-27T19:23:53.000Z,0,low,0,-,-,-
725405125246742528,activity,14965115,Dusty Edwards,3724,post,2016-04-27T19:23:53.000Z,http://twitterfeed.com,twitterfeed,http://www.twitter.com,Twitter,service,http://twitter.com/dustyedwards/statuses/725405125246742528,Report: Unnamed VW executive suggested illegal polluting software in 2006 https://t.co/HW34lZyrt2 #tech #news,2016-04-27T19:23:53.000Z,0,low,0,-,-,-
725405128765755392,activity,3188707210,AbingdonTechGroup,259,post,2016-04-27T19:23:54.000Z,http://twitterfeed.com,twitterfeed,http://www.twitter.com,Twitter,service,http://twitter.com/tweetatg/statuses/725405128765755392,Report: Unnamed VW executive suggested illegal polluting software in 2006 https://t.co/5vZgY5UTk3 #tech #news,2016-04-27T19:23:54.000Z,0,low,0,-,-,-
725405135606788096,activity,320726331,Kevin Lundberg,12862,post,2016-04-27T19:23:56.000Z,http://linkis.com,Linkis.com,http://www.twitter.com,Twitter,service,http://twitter.com/IPOmaven/statuses/725405135606788096,Report: Unnamed VW executive suggested illegal polluting software in 2006 https://t.co/1LPIe27lEw,2016-04-27T19:23:56.000Z,0,low,0,-,-,-
725404901442899969,activity,4875427757,CharlieGirl4aChange,3531,share,2016-04-27T19:23:00.000Z,http://twitter.com/download/iphone,Twitter for iPhone,http://www.twitter.com,Twitter,service,http://twitter.com/Charliegirl1481/statuses/725404901442899969,"RT @lmchristi1: And yet he is making ""BIG ANNOUNCEMENT"" today. Anything but ""I'm dropping out"" will b straight jacket time.  https://t.co/C…",2016-04-27T17:27:39.000Z,0,low,15,-,-,-
725405287981654016,activity,81943051,Linda,369,post,2016-04-27T19:24:32.000Z,http://twitter.com,Twitter Web Client,http://www.twitter.com,Twitter,service,http://twitter.com/soupfor1/statuses/725405287981654016,@Conservative_VW @akawhit1 @tedcruz That is so evil.,2016-04-27T19:24:32.000Z,0,low,0,-,-,object
725405177159770112,activity,22276623,Lindsay Volkswagen,4675,post,2016-04-27T19:24:06.000Z,https://www.socialoomph.com,SocialOomph,http://www.twitter.com,Twitter,service,http://twitter.com/Lindsay_VW/statuses/725405177159770112,We make it easy to leave us a review &amp; you can do this by using our webpage: https://t.co/cd6SiKR96Y #VW #LoveItAtLindsay #Volkswagen,2016-04-27T19:24:06.000Z,0,low,0,-,-,-
725405477895462912,activity,711091320022917120,Dan,127,share,2016-04-27T19:25:17.000Z,http://twitter.com/download/iphone,Twitter for iPhone,http://www.twitter.com,Twitter,service,http://twitter.com/outspoken1138/statuses/725405477895462912,"RT @lmchristi1: And yet he is making ""BIG ANNOUNCEMENT"" today. Anything but ""I'm dropping out"" will b straight jacket time.  https://t.co/C…",2016-04-27T17:27:39.000Z,0,low,18,-,-,-
725405436623597568,activity,1734846072,The GTA Godfather,1564,post,2016-04-27T19:25:08.000Z,http://twitter.com/download/iphone,Twitter for iPhone,http://www.twitter.com,Twitter,service,http://twitter.com/TheGTAGodfather/statuses/725405436623597568,@Gtamen @danjeffs13 tell VW to get the modded account out lol,2016-04-27T19:25:08.000Z,0,low,0,-,-,object
725405819362238464,activity,2327500422,Matrixx,1010,share,2016-04-27T19:26:39.000Z,http://twitter.com/download/iphone,Twitter for iPhone,http://www.twitter.com,Twitter,service,http://twitter.com/geminieast7745/statuses/725405819362238464,"RT @arstechnica: Report: In 2006, a VW executive suggested adding illegal software to diesels https://t.co/O0LAI4d3J8 by @MeganGeuss",2016-04-27T19:26:07.000Z,0,low,1,-,-,-
725405713095348224,activity,272731670,Philman,686,share,2016-04-27T19:26:14.000Z,http://twitter.com/download/iphone,Twitter for iPhone,http://www.twitter.com,Twitter,service,http://twitter.com/Philman1949/statuses/725405713095348224,"RT @Conservative_VW: It's OVER @TedCruz ‼️

85% of Americans REJECTED you last night‼️ 

It's time to UNITE Party behind @realDonaldTrump h…",2016-04-27T16:09:27.000Z,0,low,74,-,-,-
725406011536756736,activity,704154252998914048,Chuck Mobley,107,share,2016-04-27T19:27:25.000Z,http://twitter.com/download/android,Twitter for Android,http://www.twitter.com,Twitter,service,http://twitter.com/Chazmo760/statuses/725406011536756736,"RT @Conservative_VW: What the Hell @TedCruz ‼️

You better make your 4PM announcement about denouncing this behavior by your surrogates‼️ h…",2016-04-27T17:16:00.000Z,0,low,88,-,-,-
725405930498736129,activity,34358816,Marie Gagne,1153,post,2016-04-27T19:27:05.000Z,http://twitter.com,Twitter Web Client,http://www.twitter.com,Twitter,service,http://twitter.com/hmarie52/statuses/725405930498736129,@Conservative_VW @tedcruz @realDonaldTrump @SenTedCruz does not need a VP. He LOST!!!!!,2016-04-27T19:27:05.000Z,0,low,0,-,object,object
725405942439759872,activity,3970953252,Modern Digital,898,post,2016-04-27T19:27:08.000Z,http://dlvr.it,dlvr.it,http://www.twitter.com,Twitter,service,http://twitter.com/technology11244/statuses/725405942439759872,Report: Unnamed VW executive suggested illegal polluting software in 2006 https://t.co/TvSioTzZI7 https://t.co/3vB9cjnd6b,2016-04-27T19:27:08.000Z,0,low,0,-,-,-
725406386205679617,activity,1040350004,JayStar Group,160,post,2016-04-27T19:28:54.000Z,http://twitter.com/download/iphone,Twitter for iPhone,http://www.twitter.com,Twitter,service,http://twitter.com/JayStarGrp/statuses/725406386205679617,Volkswagen is going to court to stop the United Auto Workers from being the company’s union https://t.co/axJeGJB4b6 #labor #unions #UAW,2016-04-27T19:28:54.000Z,0,low,0,-,-,-
725406340722610177,activity,15503513,LisaLambson,2459,post,2016-04-27T19:28:43.000Z,https://around.io,Around.io,http://www.twitter.com,Twitter,service,http://twitter.com/LisaLambson/statuses/725406340722610177,"Peace Hippie VW Bus Counted Cross Stitch Pattern, Instant Download PDF https://t.co/MfkTyAxPqY #embroidery #aida",2016-04-27T19:28:43.000Z,0,low,0,-,-,-
725406560567083009,activity,4384743833,Quick Access Global,118,post,2016-04-27T19:29:36.000Z,http://ifttt.com,IFTTT,http://www.twitter.com,Twitter,service,http://twitter.com/QAccessGlobal/statuses/725406560567083009,"arstechnica: Report: In 2006, a VW executive suggested adding illegal software to diesels https://t.co/3jzRChdiVf by MeganGeuss",2016-04-27T19:29:36.000Z,0,low,0,-,-,-
725406563049967616,activity,97322276,The Cannabist,42506,post,2016-04-27T19:29:36.000Z,https://about.twitter.com/products/tweetdeck,TweetDeck,http://www.twitter.com,Twitter,service,http://twitter.com/cannabist/statuses/725406563049967616,"Watch: A savvy, stoney homage to Jerry Seinfeld’s ""Comedians in Cars""  https://t.co/XXwWsWaxDA via @highergtv #VW https://t.co/7A7lnyMlUe",2016-04-27T19:29:36.000Z,0,low,0,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,object,-,-
696730405823709185,activity,125767439,ML Council,20705,post,2016-02-08T16:20:48.000Z,http://www.hootsuite.com,Hootsuite,http://www.twitter.com,Twitter,service,http://twitter.com/MfgExecutive/statuses/696730405823709185,Volkswagen Pays the Price for a Culture of Arrogance - https://t.co/auCpT5Czo4,2016-02-08T16:20:48.000Z,0,low,0,-,-,-
696730576653385728,activity,16630111,L. Curtis Muldrew,857,post,2016-02-08T16:21:28.000Z,http://twibble.io,Twibble.io,http://www.twitter.com,Twitter,service,http://twitter.com/curtismuldrew/statuses/696730576653385728,Will Bentley be the next VW Group brand to build an e... https://t.co/LIKAlctzQY #tech | https://t.co/xWWlG9JpwM https://t.co/KPGJV7eIx7,2016-02-08T16:21:28.000Z,0,low,0,-,-,-
696730616507822081,activity,335147046,EIN Truck News,836,post,2016-02-08T16:21:38.000Z,http://www.einnews.com,EIN News Publisher,http://www.twitter.com,Twitter,service,http://twitter.com/EINTruckNews/statuses/696730616507822081,VW may list truck unit https://t.co/aNgR9dgCqB,2016-02-08T16:21:38.000Z,0,low,0,-,-,-
696730553748475904,activity,335201510,EIN IPO News,1238,post,2016-02-08T16:21:23.000Z,http://www.einnews.com,EIN News Publisher,http://www.twitter.com,Twitter,service,http://twitter.com/EINIPONews/statuses/696730553748475904,VW may list truck unit https://t.co/U2kr4zNLKU,2016-02-08T16:21:23.000Z,0,low,0,-,-,-
696731140632268800,activity,330441071,Little Shop In Texas,109,post,2016-02-08T16:23:43.000Z,http://www.google.com/,Google,http://www.twitter.com,Twitter,service,http://twitter.com/LittleShopInTX/statuses/696731140632268800,I liked a @YouTube video https://t.co/lOv6QIs5dG vw double cab weldathone,2016-02-08T16:23:43.000Z,0,low,0,-,-,-
696731188925300736,activity,1963800944,Redstart Racing,432,share,2016-02-08T16:23:54.000Z,http://twitter.com/download/android,Twitter for Android,http://www.twitter.com,Twitter,service,http://twitter.com/Redstart_Racing/statuses/696731188925300736,RT @autocar: Is a lightweight @UKVolkswagen Golf GTI Clubsport on the way? https://t.co/rzgoFZ02De https://t.co/OiWVBr8DOA,2016-02-02T08:02:09.000Z,0,low,5,-,-,-
696731004908646400,activity,550243364,Docs Auto Clinic,151,post,2016-02-08T16:23:10.000Z,http://www.facebook.com/twitter,Facebook,http://www.twitter.com,Twitter,service,http://twitter.com/DocsAutoClinic/statuses/696731004908646400,"Maybe this was you 30 years ago? VW life lives on, our symbol of youthful living Rocky Mountain Style. https://t.co/JDbRAqWIBU",2016-02-08T16:23:10.000Z,0,low,0,-,-,-
696731240720797696,activity,330555324,xvoda,33995,post,2016-02-08T16:24:07.000Z,http://www.xvoda.com,xvoda,http://www.twitter.com,Twitter,service,http://twitter.com/dumbwire/statuses/696731240720797696,Will Bentley be the next VW Group brand to build an electric car? - https://t.co/a0frhFmmsj,2016-02-08T16:24:07.000Z,0,low,0,-,-,-
696731240905515010,activity,3180853153,Monique Hill,8292,post,2016-02-08T16:24:07.000Z,http://ifttt.com,IFTTT,http://www.twitter.com,Twitter,service,http://twitter.com/CarsCoolQ/statuses/696731240905515010,Feinberg to offer attractive compensation deals for VW owners https://t.co/sNbzXEmloc #cars https://t.co/CoMpWdnKOO,2016-02-08T16:24:07.000Z,0,low,0,-,-,-
696731684549472256,activity,346363464,Jared A. Kobs,16,post,2016-02-08T16:25:52.000Z,http://twitterfeed.com,twitterfeed,http://www.twitter.com,Twitter,service,http://twitter.com/MSInjuryLawyers/statuses/696731684549472256,"VW Decides To Buy Back Rather Than Repair Some Older Models: 

The public, both here in the U.S. and around th... https://t.co/yqVxuxBNWI",2016-02-08T16:25:52.000Z,0,low,0,-,-,-
696731680745385984,activity,34755858,Elaine Kinsey,1348,share,2016-02-08T16:25:51.000Z,http://twitter.com/download/iphone,Twitter for iPhone,http://www.twitter.com,Twitter,service,http://twitter.com/TheGreatFeather/statuses/696731680745385984,"RT @Conservative_VW: Meanwhile on the Democrat side

they are battling on ""who is the most commie"" 😂😂😂 https://t.co/TfYc0FjU4p",2016-02-07T13:47:55.000Z,0,low,70,-,-,-
696731564877705216,activity,3075966533,Cusat USATS,211,post,2016-02-08T16:25:24.000Z,http://ifttt.com,IFTTT,http://www.twitter.com,Twitter,service,http://twitter.com/cusatusa/statuses/696731564877705216,Feinberg to offer attractive compensation deals for VW owners https://t.co/Kbz3u2BfaG,2016-02-08T16:25:24.000Z,0,low,0,-,-,-
696731562755432448,activity,1312750656,CraftyGeminiCreation,14914,share,2016-02-08T16:25:23.000Z,https://roundteam.co,RoundTeam,http://www.twitter.com,Twitter,service,http://twitter.com/danna_palmer/statuses/696731562755432448,RT @ClaudesCarving: Raise your Glass by M.A.Dellinger https://t.co/qr92KpaQS5 via @Etsy #etsyspecialt #integritytt #etsyhmw https://t.co/vW…,2016-02-08T16:20:37.000Z,0,low,2,-,-,-
696731496783208449,activity,2610571369,CANAL,0,post,2016-02-08T16:25:08.000Z,http://twitter.com,Twitter Web Client,http://www.twitter.com,Twitter,service,http://twitter.com/USCANALDevolep/statuses/696731496783208449,VW replaces top US lawyer as seeks to win approval on emissions fix,2016-02-08T16:25:08.000Z,0,low,0,-,-,-
696731866389442560,activity,2575171445,Linda Harrenstein,1777,post,2016-02-08T16:26:36.000Z,http://twitter.com/#!/download/ipad,Twitter for iPad,http://www.twitter.com,Twitter,service,http://twitter.com/lharrenstein1/statuses/696731866389442560,😂😂😂 good one https://t.co/gleO3o9iWS,2016-02-08T16:26:36.000Z,0,low,0,-,-,-
696731816258981888,activity,1623755184,Coast To Coast,3258,post,2016-02-08T16:26:24.000Z,http://twitterfeed.com,twitterfeed,http://www.twitter.com,Twitter,service,http://twitter.com/c2cimports/statuses/696731816258981888,Feinberg to offer attractive compensation deals for VW owners https://t.co/tR0nFJCaYX,2016-02-08T16:26:24.000Z,0,low,0,-,-,-
696732203103944705,activity,1303819826,Board Artistry,4564,share,2016-02-08T16:27:56.000Z,https://roundteam.co,RoundTeam,http://www.twitter.com,Twitter,service,http://twitter.com/ldd987/statuses/696732203103944705,RT @ClaudesCarving: Raise your Glass by M.A.Dellinger https://t.co/qr92KpaQS5 via @Etsy #etsyspecialt #integritytt #etsyhmw https://t.co/vW…,2016-02-08T16:20:37.000Z,0,low,3,-,-,-
696732159835574272,activity,3289347854,Sandy Mccarry,6114,post,2016-02-08T16:27:46.000Z,http://ifttt.com,IFTTT,http://www.twitter.com,Twitter,service,http://twitter.com/StopDemonizing/statuses/696732159835574272,#Banks &amp; #Wallstreet #fucking people : VW's former quality chief quits as CEO pushes overhaul https://t.co/t19HuCabrj,2016-02-08T16:27:46.000Z,0,low,0,-,-,-
696732161634734081,activity,2317275206,Vanagon News,1180,post,2016-02-08T16:27:46.000Z,http://twitterfeed.com,twitterfeed,http://www.twitter.com,Twitter,service,http://twitter.com/VanagonNews/statuses/696732161634734081,2002 VW Eurovan Weekender- Family Fun Van - $21900 -:  I am selling our 2002 VW Eurovan - We have moved up to ... https://t.co/zuiprjN3U3,2016-02-08T16:27:46.000Z,0,low,0,-,-,-
696732008530186241,activity,3201785968,Vermont Family Auto,28,post,2016-02-08T16:27:10.000Z,http://twitter.carsforsale.com,TweetByCFS,http://www.twitter.com,Twitter,service,http://twitter.com/AutoVermont/statuses/696732008530186241,"Just in! We have recently added a 2006 Volkswagen Rabbit to our inventory. Check it out : 
https://t.co/Zje0m1DoiE",2016-02-08T16:27:10.000Z,0,low,0,-,-,-
696732441919279108,activity,469479670,M Martin,1120,share,2016-02-08T16:28:53.000Z,http://twitter.com/download/android,Twitter for Android,http://www.twitter.com,Twitter,service,http://twitter.com/mm_uscg/statuses/696732441919279108,"RT @Conservative_VW: Meanwhile on the Democrat side

they are battling on ""who is the most commie"" 😂😂😂 https://t.co/TfYc0FjU4p",2016-02-07T13:47:55.000Z,0,low,72,-,-,-
696732340341620737,activity,2248198925,Jeff Wilder,4,post,2016-02-08T16:28:29.000Z,http://www.facebook.com/twitter,Facebook,http://www.twitter.com,Twitter,service,http://twitter.com/JeffWilder77/statuses/696732340341620737,"Jenkins Volkswagen: New and Used Cars in Leesburg, FL https://t.co/VAiW8OwVpL",2016-02-08T16:28:29.000Z,0,low,0,-,-,-
696732703555719168,activity,75652502,Michael J. Listner,3355,post,2016-02-08T16:29:55.000Z,https://about.twitter.com/products/tweetdeck,TweetDeck,http://www.twitter.com,Twitter,service,http://twitter.com/ponder68/statuses/696732703555719168,@Conservative_VW Me too.  Great quarterback and a lot of character. He will be missed.,2016-02-08T16:29:55.000Z,0,low,0,-,-,object
-,-,-,-,-,-,-,-,-,-,-,-,-,object,-,-
737554443894280192,activity,2801570913,Terin,16889,post,2016-05-31T08:00:57.000Z,http://www.google.com/,Google,http://www.twitter.com,Twitter,service,http://twitter.com/h3mini/statuses/737554443894280192,Volkswagen Amarok Atacama edition on sale from $53990... https://t.co/3QZfSn58XP #volkswagenamarok,2016-05-31T08:00:57.000Z,0,low,0,-,-,-
737554448566751232,activity,215872441,Scarlett Maron,357,post,2016-05-31T08:00:58.000Z,http://www.hootsuite.com,Hootsuite,http://www.twitter.com,Twitter,service,http://twitter.com/scarlettmaron/statuses/737554448566751232,#bbcnews Volkswagen profit tumbles as sales fall - Volkswagen profit tumbles 20% in the first three months of 2... https://t.co/gFQKiXlVyY,2016-05-31T08:00:58.000Z,0,low,0,-,-,-
737554370233917443,activity,4880616677,JuanaJackson,31,post,2016-05-31T08:00:39.000Z,http://publicize.wp.com/,WordPress.com,http://www.twitter.com,Twitter,service,http://twitter.com/LearyKratochvil/statuses/737554370233917443,VW Q1 profit gains on special items related to scandal provisions https://t.co/GPGrifpFaU,2016-05-31T08:00:39.000Z,0,low,0,-,-,-
737554423136690176,activity,701763739259949056,LizaJud,33,post,2016-05-31T08:00:52.000Z,http://publicize.wp.com/,WordPress.com,http://www.twitter.com,Twitter,service,http://twitter.com/RiceCraven/statuses/737554423136690176,VW Q1 profit gains on special items related to scandal provisions https://t.co/MGkIXWHLfw,2016-05-31T08:00:52.000Z,0,low,0,-,-,-
737554278408032256,activity,89491141,Nick Berumen,182,post,2016-05-31T08:00:17.000Z,http://twitter.com/download/iphone,Twitter for iPhone,http://www.twitter.com,Twitter,service,http://twitter.com/Nikoisthebest/statuses/737554278408032256,Can't wait to finally finish my vw! Still a work in progress but she is coming along!!😁👌,2016-05-31T08:00:17.000Z,0,low,0,-,-,-
737554282958839812,activity,2800577048,Jean ♛,25972,post,2016-05-31T08:00:18.000Z,http://dlvr.it,dlvr.it,http://www.twitter.com,Twitter,service,http://twitter.com/jeanincess/statuses/737554282958839812,#VolkswagenGolf GTI Clubsport coming to Australia... https://t.co/HFL8Myh7Oj,2016-05-31T08:00:18.000Z,0,low,0,-,-,-
737554291167133701,activity,4853706472,StacyViviana,34,post,2016-05-31T08:00:20.000Z,http://publicize.wp.com/,WordPress.com,http://www.twitter.com,Twitter,service,http://twitter.com/PresnellHenson/statuses/737554291167133701,VW Q1 profit gains on special items related to scandal provisions https://t.co/5xjUAQEvXv,2016-05-31T08:00:20.000Z,0,low,0,-,-,-
737554316458762240,activity,701771629974700036,VilhelminaJulio,26,post,2016-05-31T08:00:26.000Z,http://publicize.wp.com/,WordPress.com,http://www.twitter.com,Twitter,service,http://twitter.com/MaysPaquet/statuses/737554316458762240,VW Q1 profit gains on special items related to scandal provisions https://t.co/yI6qWTxowg,2016-05-31T08:00:26.000Z,0,low,0,-,-,-
737554211123036160,activity,4839660035,Glen Backlund,52,post,2016-05-31T08:00:01.000Z,http://publicize.wp.com/,WordPress.com,http://www.twitter.com,Twitter,service,http://twitter.com/GlenBacklund22/statuses/737554211123036160,VW Q1 profit gains on special items related to scandal provisions https://t.co/uA1tPRGont,2016-05-31T08:00:01.000Z,0,low,0,-,-,-
737554240231477248,activity,4839722062,John Pace,47,post,2016-05-31T08:00:08.000Z,http://publicize.wp.com/,WordPress.com,http://www.twitter.com,Twitter,service,http://twitter.com/JohnPace88/statuses/737554240231477248,VW Q1 profit gains on special items related to scandal provisions https://t.co/wLiCFUFOs4,2016-05-31T08:00:08.000Z,0,low,0,-,-,-
737554265728634880,activity,4839660161,John Fisher,43,post,2016-05-31T08:00:14.000Z,http://publicize.wp.com/,WordPress.com,http://www.twitter.com,Twitter,service,http://twitter.com/JohnFisher55/statuses/737554265728634880,VW Q1 profit gains on special items related to scandal provisions https://t.co/GzCjrclFA7,2016-05-31T08:00:14.000Z,0,low,0,-,-,-
737554634458308609,activity,701781261027827717,PepitaGiorgi,8,post,2016-05-31T08:01:42.000Z,http://publicize.wp.com/,WordPress.com,http://www.twitter.com,Twitter,service,http://twitter.com/MelloCurtiss/statuses/737554634458308609,VW Q1 profit gains on special items related to scandal provisions https://t.co/zcnGPq8Q40,2016-05-31T08:01:42.000Z,0,low,0,-,-,-
737554682113990656,activity,2496645174,Peggy,20284,post,2016-05-31T08:01:53.000Z,http://www.google.com/,Google,http://www.twitter.com,Twitter,service,http://twitter.com/peggyarnol/statuses/737554682113990656,The First-Ever V6 Volkswagen Amarok Looks Like A Perfect Rugged... https://t.co/Ka2IercaAn #volkswagenamarok,2016-05-31T08:01:53.000Z,0,low,0,-,-,-
737554687205859328,activity,701739298324766724,ChristineasKing,5,post,2016-05-31T08:01:55.000Z,http://publicize.wp.com/,WordPress.com,http://www.twitter.com,Twitter,service,http://twitter.com/RitterReynolds/statuses/737554687205859328,VW Q1 profit gains on special items related to scandal provisions https://t.co/JaYB7RfpI1,2016-05-31T08:01:55.000Z,0,low,0,-,-,-
737554555907383297,activity,4742391743,VictoriaSigmund,54,post,2016-05-31T08:01:23.000Z,http://publicize.wp.com/,WordPress.com,http://www.twitter.com,Twitter,service,http://twitter.com/MylesLong2/statuses/737554555907383297,VW Q1 profit gains on special items related to scandal provisions https://t.co/YJLz5xHukx,2016-05-31T08:01:23.000Z,0,low,0,-,-,-
737554581647806464,activity,710078983656714240,SmithDurham,9,post,2016-05-31T08:01:30.000Z,http://publicize.wp.com/,WordPress.com,http://www.twitter.com,Twitter,service,http://twitter.com/smith_durham/statuses/737554581647806464,VW Q1 profit gains on special items related to scandal provisions https://t.co/FJcieXSZe3,2016-05-31T08:01:30.000Z,0,low,0,-,-,-
737554607233060864,activity,701763689716776960,JyotiKip,5,post,2016-05-31T08:01:36.000Z,http://publicize.wp.com/,WordPress.com,http://www.twitter.com,Twitter,service,http://twitter.com/WoodsFasano/statuses/737554607233060864,VW Q1 profit gains on special items related to scandal provisions https://t.co/8xgqkB5pWR,2016-05-31T08:01:36.000Z,0,low,0,-,-,-
737554474919596032,activity,710072804230598656,TalbertNovoa,55,post,2016-05-31T08:01:04.000Z,http://publicize.wp.com/,WordPress.com,http://www.twitter.com,Twitter,service,http://twitter.com/TalbertNovoa/statuses/737554474919596032,VW Q1 profit gains on special items related to scandal provisions https://t.co/dwsyj3qzoi,2016-05-31T08:01:04.000Z,0,low,0,-,-,-
737554500064399361,activity,701779886101438465,DreddyBordy,48,post,2016-05-31T08:01:10.000Z,http://publicize.wp.com/,WordPress.com,http://www.twitter.com,Twitter,service,http://twitter.com/StewardPitts/statuses/737554500064399361,VW Q1 profit gains on special items related to scandal provisions https://t.co/hTyT6AAo85,2016-05-31T08:01:10.000Z,0,low,0,-,-,-
737554528849928192,activity,703849735128395776,HailyasTrevar,45,post,2016-05-31T08:01:17.000Z,http://publicize.wp.com/,WordPress.com,http://www.twitter.com,Twitter,service,http://twitter.com/PaulPaquett/statuses/737554528849928192,VW Q1 profit gains on special items related to scandal provisions https://t.co/i4y5mB3KsZ,2016-05-31T08:01:17.000Z,0,low,0,-,-,-
737554812791705600,activity,4742381283,LizetteMicheal,14,post,2016-05-31T08:02:25.000Z,http://publicize.wp.com/,WordPress.com,http://www.twitter.com,Twitter,service,http://twitter.com/CourtWilson47/statuses/737554812791705600,VW Q1 profit gains on special items related to scandal provisions https://t.co/IeMWOd56cB,2016-05-31T08:02:25.000Z,0,low,0,-,-,-
737554714405928960,activity,703847955623596032,DrusieasEsdras,6,post,2016-05-31T08:02:01.000Z,http://publicize.wp.com/,WordPress.com,http://www.twitter.com,Twitter,service,http://twitter.com/LewisKing47/statuses/737554714405928960,VW Q1 profit gains on special items related to scandal provisions https://t.co/lgF2B91f8p,2016-05-31T08:02:01.000Z,0,low,0,-,-,-
